id,score
1098,9.056246847149824
1100,9.056246847149824
1113,9.056246847149824
1121,9.056246847149824
1129,9.056246847149824
1138,9.056246847149824
1140,9.056246847149824
1158,9.056246847149824
1166,9.056246847149824
1174,9.056246847149824
1175,9.056246847149824
1178,9.056246847149824
1181,9.056246847149824
1184,9.056246847149824
1185,9.056246847149824
1192,9.056246847149824
1193,9.056246847149824
1197,9.056246847149824
1199,9.056246847149824
1202,9.056246847149824
1206,9.056246847149824
1213,9.056246847149824
1220,9.056246847149824
1226,9.056246847149824
1231,9.056246847149824
1242,9.056246847149824
1246,9.056246847149824
1260,9.056246847149824
1263,9.056246847149824
1264,9.056246847149824
1266,9.056246847149824
1275,9.056246847149824
1283,9.056246847149824
1291,9.056246847149824
1294,9.056246847149824
1296,9.056246847149824
1297,9.056246847149824
1298,9.056246847149824
1307,9.056246847149824
1315,9.056246847149824
1316,9.056246847149824
1322,9.056246847149824
1326,9.056246847149824
1330,9.056246847149824
1336,9.056246847149824
1340,9.056246847149824
1341,9.056246847149824
1351,9.056246847149824
1365,9.056246847149824
1366,9.056246847149824
1379,9.056246847149824
1385,9.056246847149824
1387,9.056246847149824
1388,9.056246847149824
1391,9.056246847149824
1398,9.056246847149824
1400,9.056246847149824
1403,9.056246847149824
1408,9.056246847149824
1419,9.056246847149824
1421,9.056246847149824
1444,9.056246847149824
1447,9.056246847149824
1450,9.056246847149824
1451,9.056246847149824
1456,9.056246847149824
1458,9.056246847149824
1464,9.056246847149824
1467,9.056246847149824
1468,9.056246847149824
1469,9.056246847149824
1474,9.056246847149824
1478,9.056246847149824
1479,9.056246847149824
1489,9.056246847149824
1490,9.056246847149824
1491,9.056246847149824
1492,9.056246847149824
1511,9.056246847149824
1516,9.056246847149824
1529,9.056246847149824
1537,9.056246847149824
1549,9.056246847149824
1550,9.056246847149824
1552,9.056246847149824
1562,9.056246847149824
1563,9.056246847149824
1564,9.056246847149824
1565,9.056246847149824
1569,9.056246847149824
1578,9.056246847149824
1581,9.056246847149824
1596,9.056246847149824
1601,9.056246847149824
1604,9.056246847149824
1623,9.056246847149824
1630,9.056246847149824
1634,9.056246847149824
1635,9.056246847149824
1653,9.056246847149824
1654,9.056246847149824
1662,9.056246847149824
1663,9.056246847149824
1664,9.056246847149824
1666,9.056246847149824
1671,9.056246847149824
1675,9.056246847149824
1683,9.056246847149824
1684,9.056246847149824
1691,9.056246847149824
1694,9.056246847149824
1706,9.056246847149824
1716,9.056246847149824
1719,9.056246847149824
1726,9.056246847149824
1728,9.056246847149824
1739,9.056246847149824
1748,9.056246847149824
1757,9.056246847149824
1767,9.056246847149824
1779,9.056246847149824
1784,9.056246847149824
1794,9.056246847149824
1797,9.056246847149824
1798,9.056246847149824
1803,9.056246847149824
1806,9.056246847149824
1808,9.056246847149824
1809,9.056246847149824
1813,9.056246847149824
1814,9.056246847149824
1823,9.056246847149824
1827,9.056246847149824
1841,9.056246847149824
1845,9.056246847149824
1852,9.056246847149824
1854,9.056246847149824
1856,9.056246847149824
1860,9.056246847149824
1864,9.056246847149824
1867,9.056246847149824
1868,9.056246847149824
1870,9.056246847149824
1873,9.056246847149824
1879,9.056246847149824
1881,9.056246847149824
1887,9.056246847149824
1890,9.056246847149824
1894,9.056246847149824
1898,9.056246847149824
1904,9.056246847149824
1907,9.056246847149824
1910,9.056246847149824
1917,9.056246847149824
1919,9.056246847149824
1928,9.056246847149824
1929,9.056246847149824
1940,9.056246847149824
1941,9.056246847149824
1959,9.056246847149824
1961,9.056246847149824
1962,9.056246847149824
1963,9.056246847149824
1970,9.056246847149824
1971,9.056246847149824
1976,9.056246847149824
1979,9.056246847149824
1981,9.056246847149824
1983,9.056246847149824
1988,9.056246847149824
1990,9.056246847149824
1991,9.056246847149824
2001,9.056246847149824
2014,9.056246847149824
2015,9.056246847149824
2019,9.056246847149824
2041,9.056246847149824
2047,9.056246847149824
2052,9.056246847149824
2069,9.056246847149824
2073,9.056246847149824
2077,9.056246847149824
2081,9.056246847149824
2088,9.056246847149824
2090,9.056246847149824
2097,9.056246847149824
2099,9.056246847149824
2106,9.056246847149824
2108,9.056246847149824
2121,9.056246847149824
2133,9.056246847149824
2135,9.056246847149824
2140,9.056246847149824
2148,9.056246847149824
2149,9.056246847149824
2150,9.056246847149824
2154,9.056246847149824
2155,9.056246847149824
2158,9.056246847149824
2161,9.056246847149824
2162,9.056246847149824
2163,9.056246847149824
2169,9.056246847149824
2170,9.056246847149824
2178,9.056246847149824
2183,9.056246847149824
2185,9.056246847149824
2189,9.056246847149824
2195,9.056246847149824
2196,9.056246847149824
2219,9.056246847149824
2220,9.056246847149824
2221,9.056246847149824
2233,9.056246847149824
2240,9.056246847149824
2241,9.056246847149824
2244,9.056246847149824
2247,9.056246847149824
2263,9.056246847149824
2275,9.056246847149824
2277,9.056246847149824
2284,9.056246847149824
2289,9.056246847149824
2290,9.056246847149824
2293,9.056246847149824
2296,9.056246847149824
2299,9.056246847149824
2300,9.056246847149824
2303,9.056246847149824
2304,9.056246847149824
2305,9.056246847149824
2312,9.056246847149824
2313,9.056246847149824
2317,9.056246847149824
2321,9.056246847149824
2324,9.056246847149824
2328,9.056246847149824
2332,9.056246847149824
2338,9.056246847149824
2339,9.056246847149824
2345,9.056246847149824
2346,9.056246847149824
2350,9.056246847149824
2354,9.056246847149824
2359,9.056246847149824
2370,9.056246847149824
2375,9.056246847149824
2383,9.056246847149824
2386,9.056246847149824
2388,9.056246847149824
2389,9.056246847149824
2393,9.056246847149824
2396,9.056246847149824
2397,9.056246847149824
2398,9.056246847149824
2400,9.056246847149824
2410,9.056246847149824
2412,9.056246847149824
2417,9.056246847149824
2424,9.056246847149824
2425,9.056246847149824
2427,9.056246847149824
2431,9.056246847149824
2440,9.056246847149824
2441,9.056246847149824
2443,9.056246847149824
2444,9.056246847149824
2446,9.056246847149824
2454,9.056246847149824
2456,9.056246847149824
2465,9.056246847149824
2476,9.056246847149824
2477,9.056246847149824
2484,9.056246847149824
2488,9.056246847149824
2491,9.056246847149824
2494,9.056246847149824
2495,9.056246847149824
2501,9.056246847149824
2508,9.056246847149824
2514,9.056246847149824
2515,9.056246847149824
2532,9.056246847149824
2534,9.056246847149824
2536,9.056246847149824
2545,9.056246847149824
2546,9.056246847149824
2550,9.056246847149824
2551,9.056246847149824
2552,9.056246847149824
2554,9.056246847149824
2555,9.056246847149824
2560,9.056246847149824
2564,9.056246847149824
2566,9.056246847149824
2574,9.056246847149824
2576,9.056246847149824
2580,9.056246847149824
2583,9.056246847149824
2595,9.056246847149824
2607,9.056246847149824
2609,9.056246847149824
2614,9.056246847149824
2619,9.056246847149824
2625,9.056246847149824
2627,9.056246847149824
2628,9.056246847149824
2642,9.056246847149824
2644,9.056246847149824
2651,9.056246847149824
2652,9.056246847149824
2657,9.056246847149824
2659,9.056246847149824
2662,9.056246847149824
2663,9.056246847149824
2674,9.056246847149824
2676,9.056246847149824
2679,9.056246847149824
2694,9.056246847149824
2697,9.056246847149824
2698,9.056246847149824
2709,9.056246847149824
2710,9.056246847149824
2712,9.056246847149824
2713,9.056246847149824
2714,9.056246847149824
2719,9.056246847149824
2745,9.056246847149824
2755,9.056246847149824
2774,9.056246847149824
2775,9.056246847149824
2781,9.056246847149824
2805,9.056246847149824
2807,9.056246847149824
2808,9.056246847149824
2810,9.056246847149824
2812,9.056246847149824
2819,9.056246847149824
2826,9.056246847149824
2836,9.056246847149824
2842,9.056246847149824
2846,9.056246847149824
2857,9.056246847149824
2865,9.056246847149824
2875,9.056246847149824
2879,9.056246847149824
2883,9.056246847149824
2886,9.056246847149824
2887,9.056246847149824
2888,9.056246847149824
2893,9.056246847149824
2894,9.056246847149824
2902,9.056246847149824
2905,9.056246847149824
2909,9.056246847149824
2911,9.056246847149824
2916,9.056246847149824
2918,9.056246847149824
2919,9.056246847149824
2930,9.056246847149824
2950,9.056246847149824
2954,9.056246847149824
2956,9.056246847149824
2961,9.056246847149824
2962,9.056246847149824
2965,9.056246847149824
2970,9.056246847149824
2973,9.056246847149824
2976,9.056246847149824
2989,9.056246847149824
2995,9.056246847149824
2996,9.056246847149824
2998,9.056246847149824
3004,9.056246847149824
3009,9.056246847149824
3012,9.056246847149824
3024,9.056246847149824
3030,9.056246847149824
3032,9.056246847149824
3041,9.056246847149824
3043,9.056246847149824
3050,9.056246847149824
3054,9.056246847149824
3056,9.056246847149824
3059,9.056246847149824
3061,9.056246847149824
3064,9.056246847149824
3071,9.056246847149824
3074,9.056246847149824
3076,9.056246847149824
3077,9.056246847149824
3085,9.056246847149824
3086,9.056246847149824
3087,9.056246847149824
3093,9.056246847149824
3094,9.056246847149824
3099,9.056246847149824
3100,9.056246847149824
3102,9.056246847149824
3103,9.056246847149824
3107,9.056246847149824
3114,9.056246847149824
3116,9.056246847149824
3117,9.056246847149824
3118,9.056246847149824
3119,9.056246847149824
3120,9.056246847149824
3130,9.056246847149824
3135,9.056246847149824
3138,9.056246847149824
3140,9.056246847149824
3147,9.056246847149824
3151,9.056246847149824
3157,9.056246847149824
3163,9.056246847149824
3165,9.056246847149824
3171,9.056246847149824
3175,9.056246847149824
3176,9.056246847149824
3183,9.056246847149824
3188,9.056246847149824
3190,9.056246847149824
3192,9.056246847149824
3195,9.056246847149824
3207,9.056246847149824
3218,9.056246847149824
3222,9.056246847149824
3226,9.056246847149824
3227,9.056246847149824
3229,9.056246847149824
3231,9.056246847149824
3232,9.056246847149824
3240,9.056246847149824
3245,9.056246847149824
3248,9.056246847149824
3250,9.056246847149824
3254,9.056246847149824
3257,9.056246847149824
3263,9.056246847149824
3264,9.056246847149824
3270,9.056246847149824
3284,9.056246847149824
3287,9.056246847149824
3289,9.056246847149824
3291,9.056246847149824
3305,9.056246847149824
3312,9.056246847149824
3313,9.056246847149824
3321,9.056246847149824
3323,9.056246847149824
3335,9.056246847149824
3345,9.056246847149824
3347,9.056246847149824
3348,9.056246847149824
3350,9.056246847149824
3352,9.056246847149824
3356,9.056246847149824
3357,9.056246847149824
3364,9.056246847149824
3369,9.056246847149824
3372,9.056246847149824
3374,9.056246847149824
3376,9.056246847149824
3379,9.056246847149824
3387,9.056246847149824
3396,9.056246847149824
3397,9.056246847149824
3399,9.056246847149824
3403,9.056246847149824
3404,9.056246847149824
3410,9.056246847149824
3417,9.056246847149824
3422,9.056246847149824
3424,9.056246847149824
3425,9.056246847149824
3427,9.056246847149824
3428,9.056246847149824
3436,9.056246847149824
3444,9.056246847149824
3449,9.056246847149824
3460,9.056246847149824
3461,9.056246847149824
3470,9.056246847149824
3471,9.056246847149824
3476,9.056246847149824
3477,9.056246847149824
3482,9.056246847149824
3493,9.056246847149824
3500,9.056246847149824
3504,9.056246847149824
3505,9.056246847149824
3508,9.056246847149824
3528,9.056246847149824
3530,9.056246847149824
3532,9.056246847149824
3536,9.056246847149824
3538,9.056246847149824
3541,9.056246847149824
3542,9.056246847149824
3550,9.056246847149824
3554,9.056246847149824
3557,9.056246847149824
3560,9.056246847149824
3562,9.056246847149824
3563,9.056246847149824
3567,9.056246847149824
3571,9.056246847149824
3575,9.056246847149824
3584,9.056246847149824
3587,9.056246847149824
3588,9.056246847149824
3590,9.056246847149824
3592,9.056246847149824
3596,9.056246847149824
3598,9.056246847149824
3605,9.056246847149824
3607,9.056246847149824
3611,9.056246847149824
3613,9.056246847149824
3615,9.056246847149824
3616,9.056246847149824
3620,9.056246847149824
3628,9.056246847149824
3629,9.056246847149824
3631,9.056246847149824
3635,9.056246847149824
3636,9.056246847149824
3648,9.056246847149824
3658,9.056246847149824
3663,9.056246847149824
3667,9.056246847149824
3671,9.056246847149824
3676,9.056246847149824
3679,9.056246847149824
3688,9.056246847149824
3689,9.056246847149824
3691,9.056246847149824
3693,9.056246847149824
3700,9.056246847149824
3703,9.056246847149824
3705,9.056246847149824
3709,9.056246847149824
3713,9.056246847149824
3727,9.056246847149824
3735,9.056246847149824
3736,9.056246847149824
3744,9.056246847149824
3763,9.056246847149824
3765,9.056246847149824
3767,9.056246847149824
3768,9.056246847149824
3773,9.056246847149824
3775,9.056246847149824
3778,9.056246847149824
3782,9.056246847149824
3784,9.056246847149824
3798,9.056246847149824
3800,9.056246847149824
3807,9.056246847149824
3822,9.056246847149824
3825,9.056246847149824
3829,9.056246847149824
3836,9.056246847149824
3837,9.056246847149824
3846,9.056246847149824
3848,9.056246847149824
3853,9.056246847149824
3858,9.056246847149824
3860,9.056246847149824
3864,9.056246847149824
3865,9.056246847149824
3866,9.056246847149824
3875,9.056246847149824
3876,9.056246847149824
3885,9.056246847149824
3892,9.056246847149824
3901,9.056246847149824
3916,9.056246847149824
3918,9.056246847149824
3929,9.056246847149824
3932,9.056246847149824
3937,9.056246847149824
3947,9.056246847149824
3951,9.056246847149824
3962,9.056246847149824
3966,9.056246847149824
3968,9.056246847149824
3974,9.056246847149824
3978,9.056246847149824
3985,9.056246847149824
3986,9.056246847149824
3993,9.056246847149824
3997,9.056246847149824
4000,9.056246847149824
4004,9.056246847149824
4006,9.056246847149824
4007,9.056246847149824
4015,9.056246847149824
4016,9.056246847149824
4019,9.056246847149824
4020,9.056246847149824
4026,9.056246847149824
4027,9.056246847149824
4033,9.056246847149824
4038,9.056246847149824
4041,9.056246847149824
4050,9.056246847149824
4052,9.056246847149824
4059,9.056246847149824
4060,9.056246847149824
4065,9.056246847149824
4076,9.056246847149824
4077,9.056246847149824
4078,9.056246847149824
4079,9.056246847149824
4083,9.056246847149824
4086,9.056246847149824
4097,9.056246847149824
4099,9.056246847149824
4107,9.056246847149824
4109,9.056246847149824
4113,9.056246847149824
4120,9.056246847149824
4121,9.056246847149824
4130,9.056246847149824
4147,9.056246847149824
4148,9.056246847149824
4157,9.056246847149824
4165,9.056246847149824
4170,9.056246847149824
4182,9.056246847149824
4183,9.056246847149824
4184,9.056246847149824
4187,9.056246847149824
4188,9.056246847149824
4192,9.056246847149824
4195,9.056246847149824
4205,9.056246847149824
4206,9.056246847149824
4208,9.056246847149824
4215,9.056246847149824
4224,9.056246847149824
4231,9.056246847149824
4233,9.056246847149824
4243,9.056246847149824
4247,9.056246847149824
4248,9.056246847149824
4250,9.056246847149824
4264,9.056246847149824
4281,9.056246847149824
4284,9.056246847149824
4287,9.056246847149824
4290,9.056246847149824
4296,9.056246847149824
4302,9.056246847149824
4309,9.056246847149824
4312,9.056246847149824
4315,9.056246847149824
4326,9.056246847149824
4331,9.056246847149824
4332,9.056246847149824
4334,9.056246847149824
4342,9.056246847149824
4343,9.056246847149824
4348,9.056246847149824
4349,9.056246847149824
4350,9.056246847149824
4352,9.056246847149824
4356,9.056246847149824
4357,9.056246847149824
4360,9.056246847149824
4365,9.056246847149824
4371,9.056246847149824
4373,9.056246847149824
4374,9.056246847149824
4389,9.056246847149824
4401,9.056246847149824
4424,9.056246847149824
4429,9.056246847149824
4441,9.056246847149824
4446,9.056246847149824
4460,9.056246847149824
4462,9.056246847149824
4474,9.056246847149824
4476,9.056246847149824
4478,9.056246847149824
4479,9.056246847149824
4482,9.056246847149824
4483,9.056246847149824
4486,9.056246847149824
4489,9.056246847149824
4490,9.056246847149824
4491,9.056246847149824
4494,9.056246847149824
4515,9.056246847149824
4516,9.056246847149824
4519,9.056246847149824
4523,9.056246847149824
4527,9.056246847149824
4537,9.056246847149824
4547,9.056246847149824
4554,9.056246847149824
4565,9.056246847149824
4578,9.056246847149824
4584,9.056246847149824
4586,9.056246847149824
4591,9.056246847149824
4593,9.056246847149824
4600,9.056246847149824
4606,9.056246847149824
4610,9.056246847149824
4612,9.056246847149824
4620,9.056246847149824
4622,9.056246847149824
4625,9.056246847149824
4629,9.056246847149824
4634,9.056246847149824
4649,9.056246847149824
4654,9.056246847149824
4668,9.056246847149824
4671,9.056246847149824
4672,9.056246847149824
4676,9.056246847149824
4679,9.056246847149824
4687,9.056246847149824
4697,9.056246847149824
4701,9.056246847149824
4704,9.056246847149824
4705,9.056246847149824
4706,9.056246847149824
4708,9.056246847149824
4729,9.056246847149824
4732,9.056246847149824
4733,9.056246847149824
4740,9.056246847149824
4741,9.056246847149824
4742,9.056246847149824
4749,9.056246847149824
4750,9.056246847149824
4754,9.056246847149824
4756,9.056246847149824
4758,9.056246847149824
4760,9.056246847149824
4761,9.056246847149824
4764,9.056246847149824
4767,9.056246847149824
4768,9.056246847149824
4773,9.056246847149824
4775,9.056246847149824
4778,9.056246847149824
4781,9.056246847149824
4782,9.056246847149824
4786,9.056246847149824
4787,9.056246847149824
4790,9.056246847149824
4792,9.056246847149824
4793,9.056246847149824
4794,9.056246847149824
4804,9.056246847149824
4809,9.056246847149824
4813,9.056246847149824
4819,9.056246847149824
4821,9.056246847149824
4824,9.056246847149824
4827,9.056246847149824
4828,9.056246847149824
4837,9.056246847149824
4840,9.056246847149824
4844,9.056246847149824
4847,9.056246847149824
4849,9.056246847149824
4851,9.056246847149824
4853,9.056246847149824
4854,9.056246847149824
4855,9.056246847149824
4857,9.056246847149824
4860,9.056246847149824
4869,9.056246847149824
4880,9.056246847149824
4883,9.056246847149824
4884,9.056246847149824
4891,9.056246847149824
4898,9.056246847149824
4899,9.056246847149824
4901,9.056246847149824
4908,9.056246847149824
4914,9.056246847149824
4928,9.056246847149824
4930,9.056246847149824
4931,9.056246847149824
4932,9.056246847149824
4933,9.056246847149824
4942,9.056246847149824
4943,9.056246847149824
4948,9.056246847149824
4955,9.056246847149824
4960,9.056246847149824
4962,9.056246847149824
4963,9.056246847149824
4964,9.056246847149824
4967,9.056246847149824
4968,9.056246847149824
4972,9.056246847149824
4987,9.056246847149824
4988,9.056246847149824
4992,9.056246847149824
4995,9.056246847149824
5000,9.056246847149824
5023,9.056246847149824
5024,9.056246847149824
5026,9.056246847149824
5030,9.056246847149824
5033,9.056246847149824
5034,9.056246847149824
5039,9.056246847149824
5041,9.056246847149824
5058,9.056246847149824
5070,9.056246847149824
5073,9.056246847149824
5077,9.056246847149824
5080,9.056246847149824
5085,9.056246847149824
5087,9.056246847149824
5088,9.056246847149824
5094,9.056246847149824
5096,9.056246847149824
5097,9.056246847149824
5098,9.056246847149824
5099,9.056246847149824
5101,9.056246847149824
5111,9.056246847149824
5114,9.056246847149824
5115,9.056246847149824
5116,9.056246847149824
5123,9.056246847149824
5131,9.056246847149824
5132,9.056246847149824
5147,9.056246847149824
5154,9.056246847149824
5158,9.056246847149824
5167,9.056246847149824
5168,9.056246847149824
5179,9.056246847149824
5181,9.056246847149824
5189,9.056246847149824
5190,9.056246847149824
5193,9.056246847149824
5218,9.056246847149824
5226,9.056246847149824
5238,9.056246847149824
5243,9.056246847149824
5255,9.056246847149824
5257,9.056246847149824
5263,9.056246847149824
5266,9.056246847149824
5272,9.056246847149824
5275,9.056246847149824
5281,9.056246847149824
5313,9.056246847149824
5324,9.056246847149824
5327,9.056246847149824
5328,9.056246847149824
5343,9.056246847149824
5345,9.056246847149824
5347,9.056246847149824
5355,9.056246847149824
5361,9.056246847149824
5369,9.056246847149824
5378,9.056246847149824
5393,9.056246847149824
5403,9.056246847149824
5404,9.056246847149824
5407,9.056246847149824
5409,9.056246847149824
5422,9.056246847149824
5427,9.056246847149824
5442,9.056246847149824
5446,9.056246847149824
5449,9.056246847149824
5457,9.056246847149824
5466,9.056246847149824
5470,9.056246847149824
5472,9.056246847149824
5474,9.056246847149824
5477,9.056246847149824
5479,9.056246847149824
5486,9.056246847149824
5487,9.056246847149824
5527,9.056246847149824
5530,9.056246847149824
5533,9.056246847149824
5534,9.056246847149824
5546,9.056246847149824
5557,9.056246847149824
5558,9.056246847149824
5559,9.056246847149824
5562,9.056246847149824
5568,9.056246847149824
5572,9.056246847149824
5579,9.056246847149824
5585,9.056246847149824
5589,9.056246847149824
5597,9.056246847149824
5598,9.056246847149824
5600,9.056246847149824
5617,9.056246847149824
5620,9.056246847149824
5621,9.056246847149824
5624,9.056246847149824
5625,9.056246847149824
5630,9.056246847149824
5634,9.056246847149824
5643,9.056246847149824
5651,9.056246847149824
5654,9.056246847149824
5664,9.056246847149824
5667,9.056246847149824
5673,9.056246847149824
5679,9.056246847149824
5682,9.056246847149824
5684,9.056246847149824
5688,9.056246847149824
5693,9.056246847149824
5695,9.056246847149824
5700,9.056246847149824
5704,9.056246847149824
5714,9.056246847149824
5719,9.056246847149824
5730,9.056246847149824
5740,9.056246847149824
5742,9.056246847149824
5746,9.056246847149824
5748,9.056246847149824
5751,9.056246847149824
5752,9.056246847149824
5754,9.056246847149824
5756,9.056246847149824
5757,9.056246847149824
5758,9.056246847149824
5759,9.056246847149824
5768,9.056246847149824
5782,9.056246847149824
5788,9.056246847149824
5797,9.056246847149824
5799,9.056246847149824
5800,9.056246847149824
5804,9.056246847149824
5806,9.056246847149824
5808,9.056246847149824
5810,9.056246847149824
5825,9.056246847149824
5827,9.056246847149824
5831,9.056246847149824
5835,9.056246847149824
5837,9.056246847149824
5842,9.056246847149824
5848,9.056246847149824
5858,9.056246847149824
5864,9.056246847149824
5865,9.056246847149824
5870,9.056246847149824
5875,9.056246847149824
5877,9.056246847149824
5884,9.056246847149824
5886,9.056246847149824
5887,9.056246847149824
5895,9.056246847149824
5897,9.056246847149824
5905,9.056246847149824
5911,9.056246847149824
5923,9.056246847149824
5933,9.056246847149824
5934,9.056246847149824
5936,9.056246847149824
5937,9.056246847149824
5941,9.056246847149824
5943,9.056246847149824
5948,9.056246847149824
5954,9.056246847149824
5957,9.056246847149824
5958,9.056246847149824
5966,9.056246847149824
5967,9.056246847149824
5969,9.056246847149824
5979,9.056246847149824
5985,9.056246847149824
5986,9.056246847149824
5993,9.056246847149824
5998,9.056246847149824
6008,9.056246847149824
6011,9.056246847149824
6012,9.056246847149824
6015,9.056246847149824
6016,9.056246847149824
6018,9.056246847149824
6022,9.056246847149824
6027,9.056246847149824
6032,9.056246847149824
6039,9.056246847149824
6045,9.056246847149824
6056,9.056246847149824
6067,9.056246847149824
6083,9.056246847149824
6105,9.056246847149824
6120,9.056246847149824
6129,9.056246847149824
6131,9.056246847149824
6133,9.056246847149824
6138,9.056246847149824
6141,9.056246847149824
6142,9.056246847149824
6147,9.056246847149824
6150,9.056246847149824
6152,9.056246847149824
6154,9.056246847149824
6166,9.056246847149824
6168,9.056246847149824
6181,9.056246847149824
6183,9.056246847149824
6185,9.056246847149824
6191,9.056246847149824
6194,9.056246847149824
6195,9.056246847149824
6197,9.056246847149824
6211,9.056246847149824
6212,9.056246847149824
6215,9.056246847149824
6224,9.056246847149824
6234,9.056246847149824
6235,9.056246847149824
6237,9.056246847149824
6239,9.056246847149824
6243,9.056246847149824
6246,9.056246847149824
6250,9.056246847149824
6251,9.056246847149824
6252,9.056246847149824
6259,9.056246847149824
6260,9.056246847149824
6267,9.056246847149824
6273,9.056246847149824
6275,9.056246847149824
6278,9.056246847149824
6284,9.056246847149824
6285,9.056246847149824
6288,9.056246847149824
6295,9.056246847149824
6297,9.056246847149824
6301,9.056246847149824
6308,9.056246847149824
6311,9.056246847149824
6313,9.056246847149824
6315,9.056246847149824
6321,9.056246847149824
6323,9.056246847149824
6329,9.056246847149824
6334,9.056246847149824
6341,9.056246847149824
6346,9.056246847149824
6351,9.056246847149824
6353,9.056246847149824
6356,9.056246847149824
6361,9.056246847149824
6362,9.056246847149824
6363,9.056246847149824
6364,9.056246847149824
6370,9.056246847149824
6371,9.056246847149824
6378,9.056246847149824
